F1,Avg Train Time,Avg Test Time,CLF,Feature Finder,Convert Grey,RootSIFT,PCA First,K Clusters,PCA Ratio,TF-IDF,Incremental Threshold
0.450666666667,4.00472168922,3.14660515785,BernoulliNB,ORB,False,False,True,200.0,0.25,False,20.0
0.450666666667,2.58448739052,2.69581513405,PassiveAggressiveClassifier,ORB,False,False,True,25.0,0.75,False,25.0
0.450666666667,3.35128397942,2.90126681328,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.5,True,25.0
0.450666666667,2.69062995911,2.6683134079,SGDClassifier,ORB,True,False,True,50.0,0.25,False,25.0
0.450666666667,3.37932939529,3.63383760452,SGDClassifier,ORB,True,True,True,25.0,1.0,False,25.0
0.450666666667,3.02317090034,2.87935395241,SGDClassifier,ORB,False,False,True,100.0,0.5,True,20.0
0.450666666667,4.06222977638,3.9000813961,PassiveAggressiveClassifier,ORB,False,True,True,100.0,1.0,True,15.0
0.449333333333,4.39905200005,3.1672065258,SGDClassifier,ORB,True,False,True,200.0,0.5,False,25.0
0.449333333333,3.66032705307,3.68572177887,SGDClassifier,ORB,True,True,True,50.0,0.5,False,25.0
0.449333333333,3.5167737484,3.65734982491,Perceptron,ORB,True,True,True,50.0,0.25,False,15.0
0.449333333333,3.17776741982,2.9110121727,SGDClassifier,ORB,False,False,True,100.0,0.75,True,20.0
0.449333333333,4.60370407104,4.11250376701,SGDClassifier,ORB,True,True,True,200.0,1.0,True,10.0
0.449333333333,4.27194099426,3.8124727726,Perceptron,ORB,True,True,True,100.0,0.5,False,25.0
0.449333333333,3.16488237381,3.63713417053,SGDClassifier,ORB,False,True,True,25.0,0.75,False,20.0
0.449333333333,2.73185825348,2.7157430172,SGDClassifier,ORB,True,False,True,50.0,0.75,False,20.0
0.449333333333,2.98690977097,2.76137895584,Perceptron,ORB,False,False,True,50.0,1.0,False,25.0
0.448,3.50061721802,2.90313487053,Perceptron,ORB,True,False,True,100.0,1.0,False,25.0
0.448,4.12793478966,3.79676203728,Perceptron,ORB,False,True,True,100.0,1.0,True,15.0
0.448,3.61250767708,3.70659923553,Perceptron,ORB,True,True,True,50.0,1.0,False,15.0
0.448,2.8259847641,2.76444120407,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,False,25.0
0.448,4.01551709175,3.81754665375,BernoulliNB,ORB,False,True,True,100.0,0.75,False,15.0
0.448,2.72759904861,2.74955992699,Perceptron,ORB,False,False,True,50.0,0.75,False,10.0
0.448,3.14782457352,2.87255220413,BernoulliNB,ORB,True,False,True,100.0,0.75,True,20.0
0.448,2.77466535568,2.75389318466,BernoulliNB,ORB,False,False,True,50.0,0.25,False,15.0
0.448,3.7165242672,3.82190241814,Perceptron,ORB,True,True,True,100.0,0.25,False,20.0
0.448,2.55921339989,2.75634531975,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,False,10.0
0.448,4.51893258095,4.12941231728,BernoulliNB,ORB,False,True,True,200.0,0.25,False,20.0
0.448,4.7042693615,4.07647047043,BernoulliNB,ORB,True,True,True,200.0,0.25,False,10.0
0.446666666667,3.49466233253,2.91589546204,BernoulliNB,ORB,True,False,True,100.0,1.0,False,25.0
0.446666666667,4.05689005852,3.16478023529,PassiveAggressiveClassifier,ORB,False,False,True,200.0,1.0,False,20.0
0.446666666667,3.81217517853,3.86839718819,PassiveAggressiveClassifier,ORB,False,True,True,100.0,1.0,True,5.0
0.446666666667,3.13782029152,2.90751318932,Perceptron,ORB,True,False,True,100.0,1.0,False,15.0
0.446666666667,3.54932641983,3.73661570549,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.75,False,15.0
0.446666666667,3.953363657,3.159983778,BernoulliNB,ORB,False,False,True,200.0,0.5,False,10.0
0.445333333333,3.51821436882,3.59016456604,BernoulliNB,ORB,True,True,True,50.0,0.5,False,25.0
0.445333333333,4.45893483162,3.2234585762,Perceptron,ORB,False,False,True,200.0,0.75,False,10.0
0.445333333333,3.46690325737,2.96004085541,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.25,False,15.0
0.445333333333,2.51151175499,2.73887777328,Perceptron,ORB,True,False,True,50.0,0.25,False,5.0
0.445333333333,3.96962776184,3.84753322601,Perceptron,ORB,False,True,True,100.0,0.5,True,10.0
0.444,3.50323061943,3.7651239872,PassiveAggressiveClassifier,ORB,False,True,True,50.0,1.0,False,20.0
0.444,3.15524206161,2.9114346981,PassiveAggressiveClassifier,ORB,True,False,True,100.0,1.0,True,10.0
0.444,3.95166563988,3.17333846092,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.75,False,10.0
0.444,4.79339666367,4.03292160034,SGDClassifier,ORB,True,True,True,200.0,0.25,False,25.0
0.444,3.14549880028,3.61531701088,SGDClassifier,ORB,False,True,True,25.0,0.25,False,20.0
0.444,3.83623323441,3.73654618263,PassiveAggressiveClassifier,ORB,True,True,True,100.0,0.5,True,20.0
0.444,4.65768141747,4.0672850132,SGDClassifier,ORB,True,True,True,200.0,0.25,True,20.0
0.444,2.49782972336,2.65855526924,SGDClassifier,ORB,True,False,True,25.0,0.5,False,25.0
0.444,2.40314359665,2.68693084717,BernoulliNB,ORB,False,False,True,25.0,0.25,False,10.0
0.444,3.22894883156,3.56323714256,Perceptron,ORB,True,True,True,25.0,0.25,False,15.0
0.442666666667,3.52143335342,2.89971117973,SGDClassifier,ORB,False,False,True,100.0,0.75,False,25.0
0.442666666667,3.43630023003,2.87933664322,BernoulliNB,ORB,True,False,True,100.0,1.0,True,25.0
0.442666666667,4.42297286987,4.02929577827,SGDClassifier,ORB,False,True,True,200.0,0.25,False,20.0
0.442666666667,2.36828474998,2.65687942505,SGDClassifier,ORB,False,False,True,25.0,0.5,False,20.0
0.442666666667,3.65640935898,2.86415596008,Perceptron,ORB,False,False,True,100.0,1.0,False,25.0
0.442666666667,4.20696182251,3.85339460373,Perceptron,ORB,False,True,True,100.0,0.25,True,25.0
0.442666666667,3.81973557472,3.83544020653,Perceptron,ORB,False,True,True,100.0,0.75,False,20.0
0.441333333333,3.45881457329,2.88947439194,SGDClassifier,ORB,False,False,True,100.0,0.5,True,25.0
0.441333333333,4.38277044296,3.21152358055,PassiveAggressiveClassifier,ORB,True,False,True,200.0,1.0,False,20.0
0.441333333333,3.93787994385,3.86800675392,Perceptron,ORB,True,True,True,100.0,0.5,True,20.0
0.441333333333,3.96109142303,3.83561863899,Perceptron,ORB,True,True,True,100.0,0.5,True,15.0
0.441333333333,3.52550997734,2.88705582619,PassiveAggressiveClassifier,ORB,True,False,True,100.0,1.0,True,25.0
0.44,3.27879824638,2.88479146957,BernoulliNB,ORB,True,False,True,100.0,0.25,True,25.0
0.44,3.25645399094,3.66224780083,Perceptron,ORB,False,True,True,25.0,1.0,False,5.0
0.44,2.72165279388,2.71662282944,BernoulliNB,ORB,True,False,True,50.0,1.0,False,10.0
0.44,3.90346298218,3.85938920975,BernoulliNB,ORB,True,True,True,100.0,0.75,False,10.0
0.44,2.38437280655,2.66358170509,Perceptron,ORB,True,False,True,25.0,0.25,False,10.0
0.44,3.72847962379,3.78783011436,Perceptron,ORB,True,True,True,100.0,0.5,False,20.0
0.44,3.35963382721,3.6802731514,SGDClassifier,ORB,True,True,True,50.0,0.75,True,20.0
0.44,3.20459060669,3.615513134,BernoulliNB,ORB,True,True,True,25.0,0.25,False,10.0
0.438666666667,3.14797258377,3.5754240036,Perceptron,ORB,True,True,True,25.0,0.5,False,20.0
0.438666666667,3.42566342354,3.53812646866,Perceptron,ORB,True,True,True,25.0,0.5,False,25.0
0.438666666667,3.96540055275,3.78825316429,Perceptron,ORB,True,True,True,100.0,0.75,False,15.0
0.438666666667,4.20705838203,3.16144394875,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.25,False,25.0
0.438666666667,2.51577916145,2.68041701317,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.75,False,25.0
0.437333333333,2.36703715324,2.65185036659,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.25,False,20.0
0.437333333333,3.80130200386,3.83475403786,Perceptron,ORB,True,True,True,100.0,0.5,True,10.0
0.437333333333,3.9701898098,3.78955378532,Perceptron,ORB,False,True,True,100.0,1.0,False,10.0
0.437333333333,3.4380446434,3.71940941811,BernoulliNB,ORB,False,True,True,50.0,0.5,True,20.0
0.437333333333,4.9487891674,4.08510417938,BernoulliNB,ORB,False,True,True,200.0,0.25,True,25.0
0.437333333333,3.78736758232,3.84601736069,Perceptron,ORB,True,True,True,100.0,1.0,True,5.0
0.437333333333,3.00163383484,2.88249883652,BernoulliNB,ORB,True,False,True,100.0,0.5,True,10.0
0.437333333333,4.91950497627,4.07953443527,PassiveAggressiveClassifier,ORB,True,True,True,200.0,1.0,False,15.0
0.436,4.32380080223,4.07566370964,SGDClassifier,ORB,True,True,True,200.0,0.25,False,20.0
0.436,3.08913879395,2.88198246956,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.75,False,20.0
0.436,2.62551760674,2.77593359947,Perceptron,ORB,False,False,True,50.0,0.75,True,20.0
0.436,3.39322361946,2.89674425125,BernoulliNB,ORB,False,False,True,100.0,0.25,False,25.0
0.436,3.44884996414,3.68818979263,Perceptron,ORB,True,True,True,50.0,0.5,True,15.0
0.436,4.83454093933,4.10207133293,BernoulliNB,ORB,True,True,True,200.0,0.75,True,10.0
0.436,5.13319678307,3.99701161385,SGDClassifier,ORB,True,True,True,200.0,0.5,True,25.0
0.436,4.600238657,4.06816444397,SGDClassifier,ORB,True,True,True,200.0,1.0,False,20.0
0.436,3.96251964569,3.14920501709,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.25,False,10.0
0.436,4.95060167313,4.15838341713,Perceptron,ORB,False,True,True,200.0,1.0,False,15.0
0.436,3.26008753777,2.86326770782,SGDClassifier,ORB,True,False,True,100.0,1.0,True,15.0
0.436,3.74458184242,3.86789937019,BernoulliNB,ORB,False,True,True,100.0,0.25,False,20.0
0.436,4.30633664131,3.81115379333,SGDClassifier,ORB,True,True,True,100.0,1.0,True,25.0
0.436,2.64065184593,2.76717371941,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.75,False,20.0
0.436,4.20447778702,3.79567584991,SGDClassifier,ORB,True,True,True,100.0,0.5,True,25.0
0.436,2.56530442238,2.67570996284,PassiveAggressiveClassifier,ORB,False,False,True,25.0,0.5,False,5.0
0.436,3.3003698349,3.57029480934,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.75,False,10.0
0.436,3.93500266075,3.88349957466,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.25,False,15.0
0.436,3.00223665237,2.84425501823,BernoulliNB,ORB,False,False,True,50.0,0.25,False,20.0
0.436,2.70269436836,2.70288209915,BernoulliNB,ORB,True,False,True,50.0,0.75,False,15.0
0.434666666667,4.4498749733,3.26898379326,SGDClassifier,ORB,False,False,True,200.0,1.0,True,15.0
0.434666666667,3.30662961006,2.87891821861,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.75,True,15.0
0.434666666667,3.56389284134,3.71243095398,BernoulliNB,ORB,False,True,True,50.0,1.0,False,15.0
0.434666666667,3.89561538696,3.77770938873,BernoulliNB,ORB,True,True,True,100.0,0.25,True,10.0
0.434666666667,3.92038321495,3.13040175438,Perceptron,ORB,True,False,True,200.0,0.25,False,15.0
0.434666666667,2.50721058846,2.72819738388,SGDClassifier,ORB,True,False,True,50.0,0.25,False,20.0
0.434666666667,2.63180732727,2.72539124489,Perceptron,ORB,False,False,True,50.0,0.25,False,25.0
0.434666666667,4.19450263977,3.18151459694,Perceptron,ORB,False,False,True,200.0,1.0,True,15.0
0.434666666667,4.69190101624,4.1437526226,BernoulliNB,ORB,False,True,True,200.0,1.0,True,20.0
0.433333333333,4.97536702156,4.05057983398,PassiveAggressiveClassifier,ORB,True,True,True,200.0,1.0,True,20.0
0.433333333333,2.55239701271,2.7472263813,Perceptron,ORB,False,False,True,50.0,0.5,False,20.0
0.433333333333,3.51954469681,2.90748682022,Perceptron,ORB,False,False,True,100.0,0.75,True,25.0
0.433333333333,2.7328766346,2.72967758179,Perceptron,ORB,True,False,True,50.0,1.0,True,15.0
0.433333333333,4.10991096497,3.20147204399,Perceptron,ORB,True,False,True,200.0,0.75,True,10.0
0.433333333333,3.22251901627,2.90623207092,SGDClassifier,ORB,False,False,True,100.0,0.75,False,15.0
0.433333333333,2.69163703918,2.78719983101,SGDClassifier,ORB,False,False,True,50.0,1.0,False,10.0
0.433333333333,4.06093020439,3.82274122238,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.5,True,15.0
0.433333333333,4.89485640526,4.0570335865,PassiveAggressiveClassifier,ORB,True,True,True,200.0,0.5,False,15.0
0.433333333333,3.16015996933,2.89087071419,SGDClassifier,ORB,False,False,True,100.0,0.25,True,15.0
0.433333333333,2.87930340767,2.76838526726,Perceptron,ORB,False,False,True,50.0,0.5,True,25.0
0.433333333333,3.25754323006,3.65000505447,SGDClassifier,ORB,False,True,True,25.0,0.75,False,10.0
0.433333333333,3.25666899681,2.86930909157,Perceptron,ORB,False,False,True,100.0,0.5,True,10.0
0.433333333333,4.19534373283,3.16593084335,Perceptron,ORB,False,False,True,200.0,0.25,False,15.0
0.433333333333,3.94877872467,3.1575548172,SGDClassifier,ORB,True,False,True,200.0,1.0,False,10.0
0.432,3.24869418144,3.63753376007,SGDClassifier,ORB,False,True,True,25.0,0.25,False,10.0
0.432,4.63821544647,4.04440941811,Perceptron,ORB,False,True,True,200.0,0.5,False,5.0
0.432,3.60359096527,3.74143538475,Perceptron,ORB,False,True,True,50.0,1.0,True,15.0
0.432,2.61747460365,2.71315217018,Perceptron,ORB,False,False,True,25.0,1.0,False,25.0
0.432,4.56044301987,4.04105558395,PassiveAggressiveClassifier,ORB,True,True,True,200.0,0.25,True,10.0
0.432,3.02216143608,2.8448225975,SGDClassifier,ORB,True,False,True,100.0,0.25,False,15.0
0.430666666667,2.83125214577,2.75500898361,Perceptron,ORB,True,False,True,50.0,0.5,True,25.0
0.430666666667,2.51427912712,2.63632659912,SGDClassifier,ORB,True,False,True,25.0,0.25,False,25.0
0.430666666667,3.92130932808,3.84351816177,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.25,True,15.0
0.430666666667,4.57597904205,4.07826576233,BernoulliNB,ORB,False,True,True,200.0,0.25,True,10.0
0.430666666667,3.65000481606,3.71014375687,BernoulliNB,ORB,False,True,True,50.0,0.25,False,25.0
0.429333333333,2.64575037956,2.72209062576,Perceptron,ORB,True,False,True,50.0,0.25,False,25.0
0.429333333333,3.45987863541,3.66671161652,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.75,False,5.0
0.429333333333,2.46389284134,2.62590780258,BernoulliNB,ORB,False,False,True,25.0,0.25,False,15.0
0.429333333333,3.48254995346,3.69714422226,SGDClassifier,ORB,True,True,True,50.0,0.5,True,15.0
0.429333333333,4.7066072464,4.12255840302,Perceptron,ORB,True,True,True,200.0,1.0,False,5.0
0.429333333333,4.69072799683,3.17692298889,Perceptron,ORB,False,False,True,200.0,1.0,False,25.0
0.429333333333,3.61717386246,3.71430640221,Perceptron,ORB,False,True,True,50.0,1.0,False,15.0
0.429333333333,4.17394857407,3.16799001694,Perceptron,ORB,True,False,True,200.0,1.0,False,20.0
0.429333333333,3.8760345459,3.77597298622,BernoulliNB,ORB,True,True,True,100.0,0.25,True,15.0
0.429333333333,4.15166268349,3.82455735207,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.25,True,25.0
0.429333333333,3.32190418243,3.67233963013,BernoulliNB,ORB,False,True,True,25.0,0.75,False,15.0
0.429333333333,3.51732478142,3.63075737953,SGDClassifier,ORB,False,True,True,25.0,0.5,False,25.0
0.429333333333,4.51428422928,4.08871507645,SGDClassifier,ORB,True,True,True,200.0,0.25,False,5.0
0.429333333333,3.05337362289,2.85324101448,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.25,True,15.0
0.429333333333,3.89325900078,3.15918855667,PassiveAggressiveClassifier,ORB,False,False,True,200.0,1.0,True,10.0
0.429333333333,2.66799640656,2.72776732445,SGDClassifier,ORB,True,False,True,50.0,0.5,False,15.0
0.429333333333,2.54131093025,2.67020363808,BernoulliNB,ORB,True,False,True,25.0,0.75,False,20.0
0.428,3.55142812729,3.63875498772,PassiveAggressiveClassifier,ORB,False,True,True,25.0,1.0,False,25.0
0.428,3.2381257534,2.91090621948,Perceptron,ORB,False,False,True,100.0,1.0,False,15.0
0.428,3.05741696358,2.89532957077,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.5,True,10.0
0.428,3.80819416046,3.84388599396,BernoulliNB,ORB,True,True,True,100.0,0.5,True,10.0
0.428,2.99326066971,2.88850698471,SGDClassifier,ORB,True,False,True,100.0,1.0,False,5.0
0.428,3.78980398178,3.1707777977,Perceptron,ORB,True,False,True,200.0,0.5,False,5.0
0.428,4.23017721176,3.17693295479,Perceptron,ORB,False,False,True,200.0,1.0,True,20.0
0.428,2.64667816162,2.75632023811,BernoulliNB,ORB,True,False,True,50.0,1.0,True,20.0
0.428,2.69338312149,2.74837403297,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.5,False,15.0
0.428,3.21618480682,2.88450369835,BernoulliNB,ORB,False,False,True,100.0,0.75,True,15.0
0.428,4.97726817131,4.10446581841,Perceptron,ORB,True,True,True,200.0,0.75,True,15.0
0.428,3.43625378609,3.60151457787,BernoulliNB,ORB,True,True,True,50.0,0.25,False,10.0
0.428,4.10947880745,3.16702084541,Perceptron,ORB,True,False,True,200.0,0.75,False,15.0
0.428,2.3292298317,2.67798838615,PassiveAggressiveClassifier,ORB,False,False,True,25.0,0.5,False,20.0
0.426666666667,2.64807395935,2.7259147644,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,False,20.0
0.426666666667,3.52109022141,2.89361300468,SGDClassifier,ORB,False,False,True,100.0,0.75,True,25.0
0.426666666667,2.54537959099,2.69430441856,SGDClassifier,ORB,False,False,True,25.0,0.5,False,25.0
0.426666666667,2.41793141365,2.66929798126,SGDClassifier,ORB,False,False,True,25.0,0.25,False,15.0
0.426666666667,3.39083299637,3.68397912979,BernoulliNB,ORB,True,True,True,50.0,0.25,False,5.0
0.426666666667,3.96551203728,3.74907679558,Perceptron,ORB,True,True,True,100.0,1.0,True,15.0
0.426666666667,3.80160937309,3.77916941643,PassiveAggressiveClassifier,ORB,True,True,True,100.0,0.5,False,10.0
0.426666666667,3.93396577835,3.81189479828,BernoulliNB,ORB,False,True,True,100.0,0.25,True,20.0
0.426666666667,2.95328960419,2.89206695557,Perceptron,ORB,False,False,True,100.0,0.5,False,5.0
0.426666666667,2.87592420578,2.7533288002,BernoulliNB,ORB,True,False,True,50.0,0.75,True,25.0
0.426666666667,4.11582837105,3.86843261719,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.75,False,15.0
0.426666666667,3.12791733742,2.87621159554,SGDClassifier,ORB,False,False,True,100.0,0.5,False,10.0
0.425333333333,3.66782836914,3.72348723412,BernoulliNB,ORB,False,True,True,50.0,0.25,True,25.0
0.425333333333,2.9286087513,2.7316672802,SGDClassifier,ORB,True,False,True,50.0,0.5,False,25.0
0.425333333333,2.58136062622,2.69114584923,PassiveAggressiveClassifier,ORB,False,False,True,25.0,0.25,False,25.0
0.425333333333,3.66690635681,3.16155500412,PassiveAggressiveClassifier,ORB,True,False,True,200.0,0.75,True,5.0
0.425333333333,2.39393558502,2.66398100853,SGDClassifier,ORB,False,False,True,25.0,0.75,False,10.0
0.425333333333,3.39585776329,3.68306117058,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.25,True,20.0
0.425333333333,3.53560366631,3.63709621429,BernoulliNB,ORB,False,True,True,25.0,0.25,False,25.0
0.425333333333,2.71010117531,2.77110915184,SGDClassifier,ORB,False,False,True,50.0,1.0,False,20.0
0.425333333333,4.93347086906,4.09595222473,Perceptron,ORB,True,True,True,200.0,0.75,True,20.0
0.425333333333,4.5267780304,4.1578224659,Perceptron,ORB,False,True,True,200.0,1.0,False,5.0
0.425333333333,3.12066397667,2.91082777977,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.75,True,10.0
0.425333333333,4.21133842468,3.17109971046,BernoulliNB,ORB,True,False,True,200.0,0.25,False,15.0
0.425333333333,3.15782418251,2.84227128029,Perceptron,ORB,True,False,True,100.0,0.75,True,20.0
0.425333333333,2.48158979416,2.6950109005,BernoulliNB,ORB,False,False,True,25.0,1.0,False,15.0
0.424,3.76521859169,3.14746799469,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.75,False,5.0
0.424,4.27874560356,3.19498934746,SGDClassifier,ORB,True,False,True,200.0,0.75,True,10.0
0.424,3.29227280617,3.62736430168,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.25,False,15.0
0.424,2.44480776787,2.67122983932,PassiveAggressiveClassifier,ORB,True,False,True,25.0,1.0,False,15.0
0.424,3.76162557602,3.81864962578,PassiveAggressiveClassifier,ORB,True,True,True,100.0,1.0,True,15.0
0.424,3.25673165321,3.65954799652,Perceptron,ORB,False,True,True,25.0,0.25,False,10.0
0.424,4.06041202545,3.14714245796,PassiveAggressiveClassifier,ORB,True,False,True,200.0,1.0,False,10.0
0.424,3.08177323341,2.88680539131,BernoulliNB,ORB,True,False,True,100.0,0.5,True,15.0
0.424,3.85988183022,3.81064128876,Perceptron,ORB,True,True,True,100.0,1.0,True,10.0
0.424,4.3365468502,3.16146678925,SGDClassifier,ORB,False,False,True,200.0,0.25,True,25.0
0.424,2.9875234127,2.85601334572,Perceptron,ORB,True,False,True,100.0,0.25,True,10.0
0.424,3.24259381294,3.59659619331,Perceptron,ORB,True,True,True,25.0,1.0,False,15.0
0.424,4.12335677147,3.72232003212,BernoulliNB,ORB,True,True,True,50.0,0.75,False,15.0
0.424,4.28863511086,3.84141402245,BernoulliNB,ORB,True,True,True,100.0,0.75,True,25.0
0.424,4.10662064552,3.84609365463,BernoulliNB,ORB,False,True,True,100.0,0.75,True,15.0
0.424,3.75324378014,3.70477919579,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.75,True,25.0
0.422666666667,4.8623260498,4.07107963562,BernoulliNB,ORB,False,True,True,200.0,0.5,False,15.0
0.422666666667,3.47744622231,3.63502602577,Perceptron,ORB,False,True,True,25.0,1.0,False,10.0
0.422666666667,4.133325243,3.15865535736,BernoulliNB,ORB,False,False,True,200.0,1.0,True,15.0
0.422666666667,2.73943314552,2.75575275421,SGDClassifier,ORB,False,False,True,50.0,0.25,False,15.0
0.422666666667,3.94707756042,3.14037518501,BernoulliNB,ORB,False,False,True,200.0,0.5,True,20.0
0.422666666667,3.8448554039,3.8619202137,SGDClassifier,ORB,False,True,True,100.0,1.0,True,5.0
0.422666666667,4.04432477951,3.84411587715,Perceptron,ORB,False,True,True,100.0,0.75,True,15.0
0.422666666667,2.36809458733,2.67139763832,SGDClassifier,ORB,True,False,True,25.0,0.5,False,10.0
0.422666666667,3.88453779221,3.13263158798,SGDClassifier,ORB,True,False,True,200.0,0.25,True,10.0
0.422666666667,3.01214904785,2.76626257896,BernoulliNB,ORB,False,False,True,50.0,1.0,True,25.0
0.422666666667,3.86133265495,3.152698946,Perceptron,ORB,True,False,True,200.0,0.5,False,10.0
0.422666666667,3.11867642403,3.61006703377,SGDClassifier,ORB,True,True,True,25.0,0.25,False,20.0
0.422666666667,3.24908895493,3.65748715401,BernoulliNB,ORB,False,True,True,25.0,0.5,False,10.0
0.421333333333,2.34337863922,2.62516622543,Perceptron,ORB,False,False,True,25.0,0.25,False,20.0
0.421333333333,2.56191811562,2.66515712738,BernoulliNB,ORB,True,False,True,25.0,0.5,False,25.0
0.421333333333,3.94946193695,3.18544311523,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.75,True,10.0
0.421333333333,3.48259544373,3.68077139854,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.75,False,25.0
0.421333333333,3.67717938423,3.16673674583,SGDClassifier,ORB,True,False,True,200.0,1.0,True,5.0
0.421333333333,3.1984000206,3.64176740646,Perceptron,ORB,True,True,True,25.0,1.0,False,5.0
0.421333333333,3.85034251213,3.73246154785,SGDClassifier,ORB,True,True,True,100.0,0.5,True,10.0
0.421333333333,2.34572505951,2.67428684235,BernoulliNB,ORB,True,False,True,25.0,0.75,False,5.0
0.421333333333,2.52173643112,2.73943285942,SGDClassifier,ORB,True,False,True,50.0,0.25,False,10.0
0.421333333333,3.18950357437,2.85220918655,Perceptron,ORB,True,False,True,100.0,0.75,False,20.0
0.421333333333,4.22956376076,3.8358520031,SGDClassifier,ORB,True,True,True,100.0,0.75,True,25.0
0.421333333333,3.84969358444,3.14490566254,SGDClassifier,ORB,True,False,True,200.0,0.75,False,10.0
0.421333333333,2.51484780312,2.74476799965,Perceptron,ORB,True,False,True,50.0,0.25,True,20.0
0.42,4.78417959213,4.16638102531,PassiveAggressiveClassifier,ORB,False,True,True,200.0,0.75,False,15.0
0.42,4.06570901871,3.75159916878,PassiveAggressiveClassifier,ORB,True,True,True,100.0,1.0,False,15.0
0.42,3.74333667755,3.20090904236,Perceptron,ORB,True,False,True,200.0,0.5,True,5.0
0.42,3.88170318604,3.84898962975,PassiveAggressiveClassifier,ORB,True,True,True,100.0,0.75,True,10.0
0.42,2.53748803139,2.7370443821,PassiveAggressiveClassifier,ORB,True,False,True,50.0,0.25,False,5.0
0.42,3.4858109951,3.73164682388,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.75,False,5.0
0.42,2.60047359467,2.73753323555,BernoulliNB,ORB,True,False,True,50.0,0.75,False,10.0
0.42,3.10416750908,2.89507393837,PassiveAggressiveClassifier,ORB,False,False,True,100.0,1.0,True,10.0
0.418666666667,3.37091174126,3.60945105553,SGDClassifier,ORB,True,True,True,25.0,0.5,False,25.0
0.418666666667,2.6248693943,2.74841666222,BernoulliNB,ORB,True,False,True,50.0,0.25,False,15.0
0.418666666667,3.82453136444,3.18199539185,Perceptron,ORB,False,False,True,200.0,0.5,False,10.0
0.418666666667,3.44020214081,3.68577475548,BernoulliNB,ORB,True,True,True,50.0,0.75,True,5.0
0.418666666667,3.84400396347,3.89835839272,Perceptron,ORB,False,True,True,100.0,1.0,False,5.0
